id,name,province_id:id,zip
l10n_base.it_1440,San Vito,l10n_base.it_AV,83054
l10n_base.it_1441,San Vito Dei Lombardi,l10n_base.it_AV,83054
l10n_base.it_1442,Sant'Agata Irpina,l10n_base.it_AV,83029
l10n_base.it_1443,Sant'Andrea Apostolo,l10n_base.it_AV,83029
l10n_base.it_1444,Sant'Andrea Di Conza,l10n_base.it_AV,83053
l10n_base.it_1445,Sant'Angelo A Cancelli,l10n_base.it_AV,83030
l10n_base.it_1446,Sant'Angelo A Scala,l10n_base.it_AV,83010
l10n_base.it_1447,Sant'Angelo All'Esca,l10n_base.it_AV,83050
l10n_base.it_1448,Sant'Angelo Dei Lombardi,l10n_base.it_AV,83054
l10n_base.it_1449,Sant'Elena Irpina,l10n_base.it_AV,83030
l10n_base.it_1450,Santa Lucia Di Serino,l10n_base.it_AV,83020
l10n_base.it_1451,Santa Paolina,l10n_base.it_AV,83030
l10n_base.it_1452,Santo Stefano Del Sole,l10n_base.it_AV,83050
l10n_base.it_1453,Santuario Di Montevergine,l10n_base.it_AV,83013
l10n_base.it_1454,Savignano Irpino,l10n_base.it_AV,83030
l10n_base.it_1455,Savignano Stazione,l10n_base.it_AV,83030
l10n_base.it_1456,Scampitella,l10n_base.it_AV,83050
l10n_base.it_1457,Senerchia,l10n_base.it_AV,83050
l10n_base.it_1458,Serino,l10n_base.it_AV,83028
l10n_base.it_1459,Serra,l10n_base.it_AV,83030
l10n_base.it_1460,Serra,l10n_base.it_AV,83039
l10n_base.it_1461,Serra Di Pratola Serra,l10n_base.it_AV,83039
l10n_base.it_1462,Sirignano,l10n_base.it_AV,83020
l10n_base.it_1463,Solofra,l10n_base.it_AV,83029
l10n_base.it_1464,Sorbo Di Montella,l10n_base.it_AV,83048
l10n_base.it_1465,Sorbo Serpico,l10n_base.it_AV,83050
l10n_base.it_1466,Sperone,l10n_base.it_AV,83020
l10n_base.it_1467,Squillani,l10n_base.it_AV,83016
l10n_base.it_1468,Starze,l10n_base.it_AV,83010
l10n_base.it_1469,Starze Di Summonte,l10n_base.it_AV,83010
l10n_base.it_1470,Sturno,l10n_base.it_AV,83055
l10n_base.it_1471,Summonte,l10n_base.it_AV,83010
l10n_base.it_1472,Taurano,l10n_base.it_AV,83020
l10n_base.it_1473,Taurasi,l10n_base.it_AV,83030
l10n_base.it_1474,Tavernola San Felice,l10n_base.it_AV,83020
l10n_base.it_1475,Teora,l10n_base.it_AV,83056
l10n_base.it_1476,Torchiati,l10n_base.it_AV,83026
l10n_base.it_1477,Torella Dei Lombardi,l10n_base.it_AV,83057
l10n_base.it_1478,Torelli,l10n_base.it_AV,83013
l10n_base.it_1479,Torelli Di Mercogliano,l10n_base.it_AV,83013
l10n_base.it_1480,Torre Le Nocelle,l10n_base.it_AV,83030
l10n_base.it_1481,Torrette,l10n_base.it_AV,83013
l10n_base.it_1482,Torrioni,l10n_base.it_AV,83010
l10n_base.it_1483,Trescine,l10n_base.it_AV,83012
l10n_base.it_1484,Trevico,l10n_base.it_AV,83058
l10n_base.it_1485,Tufara Valle,l10n_base.it_AV,83016
l10n_base.it_1486,Tufo,l10n_base.it_AV,83010
l10n_base.it_1487,Vallata,l10n_base.it_AV,83059
l10n_base.it_1488,Valle Ponticelli,l10n_base.it_AV,83100
l10n_base.it_1489,Vallesaccarda,l10n_base.it_AV,83050
l10n_base.it_1490,Venticano,l10n_base.it_AV,83030
l10n_base.it_1491,Villaggio Laceno,l10n_base.it_AV,83043
l10n_base.it_1492,Villamaina,l10n_base.it_AV,83050
l10n_base.it_1493,Villanova Del Battista,l10n_base.it_AV,83030
l10n_base.it_1494,Volturara Irpina,l10n_base.it_AV,83050
l10n_base.it_1495,Zungoli,l10n_base.it_AV,83030
l10n_base.it_1496,Acquaviva Delle Fonti,l10n_base.it_BA,70021
l10n_base.it_1497,Adelfia,l10n_base.it_BA,70010
l10n_base.it_1498,Adelfia Canneto,l10n_base.it_BA,70010
l10n_base.it_1499,Adelfia Montrone,l10n_base.it_BA,70010
l10n_base.it_1500,Alberobello,l10n_base.it_BA,70011
l10n_base.it_1501,Altamura,l10n_base.it_BA,70022
l10n_base.it_1502,Antonelli,l10n_base.it_BA,70043
l10n_base.it_1503,Bari,l10n_base.it_BA,70100
l10n_base.it_1504,Bari,l10n_base.it_BA,70121
l10n_base.it_1505,Bari,l10n_base.it_BA,70122
l10n_base.it_1506,Bari,l10n_base.it_BA,70123
l10n_base.it_1507,Bari,l10n_base.it_BA,70124
l10n_base.it_1508,Bari,l10n_base.it_BA,70125
l10n_base.it_1509,Bari,l10n_base.it_BA,70126
l10n_base.it_1510,Binetto,l10n_base.it_BA,70020
l10n_base.it_1511,Bitetto,l10n_base.it_BA,70020
l10n_base.it_1512,Bitonto,l10n_base.it_BA,70032
l10n_base.it_1513,Bitritto,l10n_base.it_BA,70020
l10n_base.it_1514,Capurso,l10n_base.it_BA,70010
l10n_base.it_1515,Carbonara Di Bari,l10n_base.it_BA,70131
l10n_base.it_1516,Carrassi,l10n_base.it_BA,70125
l10n_base.it_1517,Casamassima,l10n_base.it_BA,70010
l10n_base.it_1518,Cassano Delle Murge,l10n_base.it_BA,70020
l10n_base.it_1519,Castellana Grotte,l10n_base.it_BA,70013
l10n_base.it_1520,Ceglie Del Campo,l10n_base.it_BA,70129
l10n_base.it_1521,Cellamare,l10n_base.it_BA,70010
l10n_base.it_1522,Conversano,l10n_base.it_BA,70014
l10n_base.it_1523,Corato,l10n_base.it_BA,70033
l10n_base.it_1524,Coreggia,l10n_base.it_BA,70011
l10n_base.it_1525,Cozzana,l10n_base.it_BA,70043
l10n_base.it_1526,Cozze,l10n_base.it_BA,70042
l10n_base.it_1527,Curtaniello,l10n_base.it_BA,70022
l10n_base.it_1528,Dolcecanto,l10n_base.it_BA,70024
l10n_base.it_1529,Fesca,l10n_base.it_BA,70123
l10n_base.it_1530,Gioia Del Colle,l10n_base.it_BA,70023
l10n_base.it_1531,Giovinazzo,l10n_base.it_BA,70054
l10n_base.it_1532,Gorgofreddo,l10n_base.it_BA,70043
l10n_base.it_1533,Gravina In Puglia,l10n_base.it_BA,70024
l10n_base.it_1534,Grumo Appula,l10n_base.it_BA,70025
l10n_base.it_1535,Impalata,l10n_base.it_BA,70043
l10n_base.it_1536,Japigia,l10n_base.it_BA,70126
l10n_base.it_1537,La Murgetta,l10n_base.it_BA,70024
l10n_base.it_1538,Lamadacqua,l10n_base.it_BA,70015
l10n_base.it_1539,Lamalunga,l10n_base.it_BA,70043
l10n_base.it_1540,Locorotondo,l10n_base.it_BA,70010
l10n_base.it_1541,Loseto,l10n_base.it_BA,70129
l10n_base.it_1542,Mariotto,l10n_base.it_BA,70032
l10n_base.it_1543,Modugno,l10n_base.it_BA,70026
l10n_base.it_1544,Mola Di Bari,l10n_base.it_BA,70042
l10n_base.it_1545,Molfetta,l10n_base.it_BA,70056
l10n_base.it_1546,Monopoli,l10n_base.it_BA,70043
l10n_base.it_1547,Mungivacca,l10n_base.it_BA,70126
l10n_base.it_1548,Murgetta,l10n_base.it_BA,70024
l10n_base.it_1549,Murgia,l10n_base.it_BA,70023
l10n_base.it_1550,Noci,l10n_base.it_BA,70015
l10n_base.it_1551,Noicattaro,l10n_base.it_BA,70016
l10n_base.it_1552,Palese,l10n_base.it_BA,70128
l10n_base.it_1553,Palo Del Colle,l10n_base.it_BA,70027
l10n_base.it_1554,Palombaio,l10n_base.it_BA,70032
l10n_base.it_1555,Parchitello,l10n_base.it_BA,70016
l10n_base.it_1556,Parco Scizzo,l10n_base.it_BA,70016
l10n_base.it_1557,Parisi,l10n_base.it_BA,70022
l10n_base.it_1558,Picone,l10n_base.it_BA,70124
l10n_base.it_1559,Poggio Franco,l10n_base.it_BA,70124
l10n_base.it_1560,Poggiorsini,l10n_base.it_BA,70020
l10n_base.it_1561,Polignano A Mare,l10n_base.it_BA,70044
l10n_base.it_1562,Putignano,l10n_base.it_BA,70017
l10n_base.it_1563,Rutigliano,l10n_base.it_BA,70018
l10n_base.it_1564,Ruvo Di Puglia,l10n_base.it_BA,70037
l10n_base.it_1565,Sammichele Di Bari,l10n_base.it_BA,70010
l10n_base.it_1566,San Cataldo,l10n_base.it_BA,70123
l10n_base.it_1567,San Francesco Dell'Arena,l10n_base.it_BA,70123
l10n_base.it_1568,San Girolamo,l10n_base.it_BA,70123
l10n_base.it_1569,San Maderno,l10n_base.it_BA,70042
l10n_base.it_1570,San Marco,l10n_base.it_BA,70010
l10n_base.it_1571,San Michele In Monte Laureto,l10n_base.it_BA,70017
l10n_base.it_1572,San Paolo,l10n_base.it_BA,70123
l10n_base.it_1573,San Pasquale,l10n_base.it_BA,70125
l10n_base.it_1574,San Pietro,l10n_base.it_BA,70010
l10n_base.it_1575,San Pietro Piturno,l10n_base.it_BA,70017
l10n_base.it_1576,Sannicandro Di Bari,l10n_base.it_BA,70028
l10n_base.it_1577,Sant'Antonio D'Ascula,l10n_base.it_BA,70043
l10n_base.it_1578,Santa Lucia,l10n_base.it_BA,70043
l10n_base.it_1579,Santeramo In Colle,l10n_base.it_BA,70029
l10n_base.it_1580,Santo Spirito,l10n_base.it_BA,70127
l10n_base.it_1581,Stanic,l10n_base.it_BA,70123
l10n_base.it_1582,Superga,l10n_base.it_BA,70010
l10n_base.it_1583,Terlizzi,l10n_base.it_BA,70038
l10n_base.it_1584,Toritto,l10n_base.it_BA,70020
l10n_base.it_1585,Torre A Mare,l10n_base.it_BA,70126
l10n_base.it_1586,Triggianello,l10n_base.it_BA,70014
l10n_base.it_1587,Triggiano,l10n_base.it_BA,70019
l10n_base.it_1588,Trito,l10n_base.it_BA,70010
l10n_base.it_1589,Turi,l10n_base.it_BA,70010
l10n_base.it_1590,Valenzano,l10n_base.it_BA,70010
l10n_base.it_1591,Abbazia,l10n_base.it_BG,24021
l10n_base.it_1592,Adrara San Martino,l10n_base.it_BG,24060
l10n_base.it_1593,Adrara San Rocco,l10n_base.it_BG,24060
l10n_base.it_1594,Albano Sant'Alessandro,l10n_base.it_BG,24061
l10n_base.it_1595,Albino,l10n_base.it_BG,24021
l10n_base.it_1596,Algua,l10n_base.it_BG,24010
l10n_base.it_1597,Alme',l10n_base.it_BG,24011
l10n_base.it_1598,Almenno San Bartolomeo,l10n_base.it_BG,24030
l10n_base.it_1599,Almenno San Salvatore,l10n_base.it_BG,24031
l10n_base.it_1600,Alzano Lombardo,l10n_base.it_BG,24022
l10n_base.it_1601,Ambivere,l10n_base.it_BG,24030
l10n_base.it_1602,Ambria,l10n_base.it_BG,24019
l10n_base.it_1603,Antegnate,l10n_base.it_BG,24051
l10n_base.it_1604,Arcene,l10n_base.it_BG,24040
l10n_base.it_1605,Ardesio,l10n_base.it_BG,24020
l10n_base.it_1606,Arzago D'Adda,l10n_base.it_BG,24040
l10n_base.it_1607,Averara,l10n_base.it_BG,24010
l10n_base.it_1608,Aviatico,l10n_base.it_BG,24020
l10n_base.it_1609,Azzano San Paolo,l10n_base.it_BG,24052
l10n_base.it_1610,Azzone,l10n_base.it_BG,24020
l10n_base.it_1611,Badalasco,l10n_base.it_BG,24045
l10n_base.it_1612,Bagnatica,l10n_base.it_BG,24060
l10n_base.it_1613,Barbata,l10n_base.it_BG,24040
l10n_base.it_1614,Bariano,l10n_base.it_BG,24050
l10n_base.it_1615,Barzana,l10n_base.it_BG,24030
l10n_base.it_1616,Basella,l10n_base.it_BG,24059
l10n_base.it_1617,Bedulita,l10n_base.it_BG,24030
l10n_base.it_1618,Berbenno,l10n_base.it_BG,24030
l10n_base.it_1619,Bergamo,l10n_base.it_BG,24100
l10n_base.it_1620,Bergamo,l10n_base.it_BG,24121
l10n_base.it_1621,Bergamo,l10n_base.it_BG,24122
l10n_base.it_1622,Bergamo,l10n_base.it_BG,24123
l10n_base.it_1623,Bergamo,l10n_base.it_BG,24124
l10n_base.it_1624,Bergamo,l10n_base.it_BG,24125
l10n_base.it_1625,Bergamo,l10n_base.it_BG,24126
l10n_base.it_1626,Bergamo,l10n_base.it_BG,24127
l10n_base.it_1627,Bergamo,l10n_base.it_BG,24128
l10n_base.it_1628,Bergamo,l10n_base.it_BG,24129
l10n_base.it_1629,Berzo San Fermo,l10n_base.it_BG,24060
l10n_base.it_1630,Bianzano,l10n_base.it_BG,24060
l10n_base.it_1631,Blello,l10n_base.it_BG,24010
l10n_base.it_1632,Boario,l10n_base.it_BG,24020
l10n_base.it_1633,Boccaleone,l10n_base.it_BG,24125
l10n_base.it_1634,Bolgare,l10n_base.it_BG,24060
l10n_base.it_1635,Boltiere,l10n_base.it_BG,24040
l10n_base.it_1636,Bonate Sopra,l10n_base.it_BG,24040
l10n_base.it_1637,Bonate Sotto,l10n_base.it_BG,24040
l10n_base.it_1638,Bondione,l10n_base.it_BG,24020
l10n_base.it_1639,Bondo Petello,l10n_base.it_BG,24021
l10n_base.it_1640,Bordogna,l10n_base.it_BG,24010
l10n_base.it_1641,Borgo Di Terzo,l10n_base.it_BG,24060
l10n_base.it_1642,Bossico,l10n_base.it_BG,24060
l10n_base.it_1643,Botta,l10n_base.it_BG,24010
l10n_base.it_1644,Botta Di Sedrina,l10n_base.it_BG,24010
l10n_base.it_1645,Bottanuco,l10n_base.it_BG,24040
l10n_base.it_1646,Bracca,l10n_base.it_BG,24010
l10n_base.it_1647,Branzi,l10n_base.it_BG,24010
l10n_base.it_1648,Bratto,l10n_base.it_BG,24020
l10n_base.it_1649,Brembate,l10n_base.it_BG,24041
l10n_base.it_1650,Brembate Di Sopra,l10n_base.it_BG,24030
l10n_base.it_1651,Brembilla,l10n_base.it_BG,24012
l10n_base.it_1652,Brignano Gera D'Adda,l10n_base.it_BG,24053
l10n_base.it_1653,Brumano,l10n_base.it_BG,24037
l10n_base.it_1654,Brusaporto,l10n_base.it_BG,24060
l10n_base.it_1655,Calchera,l10n_base.it_BG,24037
l10n_base.it_1656,Calcinate,l10n_base.it_BG,24050
l10n_base.it_1657,Calcio,l10n_base.it_BG,24054
l10n_base.it_1658,Calusco D'Adda,l10n_base.it_BG,24033
l10n_base.it_1659,Calvenzano,l10n_base.it_BG,24040
l10n_base.it_1660,Camerata Cornello,l10n_base.it_BG,24010
l10n_base.it_1661,Camoneone,l10n_base.it_BG,24030
l10n_base.it_1662,Campagnola,l10n_base.it_BG,24126
l10n_base.it_1663,Canonica D'Adda,l10n_base.it_BG,24040
l10n_base.it_1664,Cantoniera Della Presolana,l10n_base.it_BG,24020
l10n_base.it_1665,Capizzone,l10n_base.it_BG,24030
l10n_base.it_1666,Capriate San Gervasio,l10n_base.it_BG,24042
l10n_base.it_1667,Caprino,l10n_base.it_BG,24030
l10n_base.it_1668,Caprino Bergamasco,l10n_base.it_BG,24030
l10n_base.it_1669,Caravaggio,l10n_base.it_BG,24043
l10n_base.it_1670,Carobbio Degli Angeli,l10n_base.it_BG,24060
l10n_base.it_1671,Carona,l10n_base.it_BG,24010
l10n_base.it_1672,Carvico,l10n_base.it_BG,24030
l10n_base.it_1673,Casazza,l10n_base.it_BG,24060
l10n_base.it_1674,Casco,l10n_base.it_BG,24060
l10n_base.it_1675,Casirate D'Adda,l10n_base.it_BG,24040
l10n_base.it_1676,Casnigo,l10n_base.it_BG,24020
l10n_base.it_1677,Cassiglio,l10n_base.it_BG,24010
l10n_base.it_1678,Cassinone,l10n_base.it_BG,24068
l10n_base.it_1679,Castel Cerreto,l10n_base.it_BG,24047
l10n_base.it_1680,Castel De' Conti,l10n_base.it_BG,24060
l10n_base.it_1681,Castel Rozzone,l10n_base.it_BG,24040
l10n_base.it_1682,Castelli Calepio,l10n_base.it_BG,24060
l10n_base.it_1683,Castione Della Presolana,l10n_base.it_BG,24020
l10n_base.it_1684,Castro,l10n_base.it_BG,24063
l10n_base.it_1685,Cavernago,l10n_base.it_BG,24050
l10n_base.it_1686,Cazzano Sant'Andrea,l10n_base.it_BG,24026
l10n_base.it_1687,Celana,l10n_base.it_BG,24030
l10n_base.it_1688,Celatica,l10n_base.it_BG,24060
l10n_base.it_1689,Cenate Di Sotto,l10n_base.it_BG,24069
l10n_base.it_1690,Cenate Sopra,l10n_base.it_BG,24060
l10n_base.it_1691,Cenate Sotto,l10n_base.it_BG,24069
l10n_base.it_1692,Cene,l10n_base.it_BG,24020
l10n_base.it_1693,Cerete,l10n_base.it_BG,24020
l10n_base.it_1694,Cerete Basso,l10n_base.it_BG,24020
l10n_base.it_1695,Chignolo D'Isola,l10n_base.it_BG,24040
l10n_base.it_1696,Chiuduno,l10n_base.it_BG,24060
l10n_base.it_1697,Cisano Bergamasco,l10n_base.it_BG,24034
l10n_base.it_1698,Ciserano,l10n_base.it_BG,24040
l10n_base.it_1699,Cividate Al Piano,l10n_base.it_BG,24050
l10n_base.it_1700,Cividino,l10n_base.it_BG,24060
l10n_base.it_1701,Clanezzo,l10n_base.it_BG,24010
l10n_base.it_1702,Clusone,l10n_base.it_BG,24023
l10n_base.it_1703,Colere,l10n_base.it_BG,24020
l10n_base.it_1704,Colla,l10n_base.it_BG,24010
l10n_base.it_1705,Cologno Al Serio,l10n_base.it_BG,24055
l10n_base.it_1706,Colognola Al Piano,l10n_base.it_BG,24126
l10n_base.it_1707,Colzate,l10n_base.it_BG,24020
l10n_base.it_1708,Comenduno,l10n_base.it_BG,24021
l10n_base.it_1709,Comun Nuovo,l10n_base.it_BG,24040
l10n_base.it_1710,Corna Imagna,l10n_base.it_BG,24030
l10n_base.it_1711,Cornalba,l10n_base.it_BG,24017
l10n_base.it_1712,Cornale,l10n_base.it_BG,24020
l10n_base.it_1713,Cortenuova,l10n_base.it_BG,24050
l10n_base.it_1714,Costa Di Mezzate,l10n_base.it_BG,24060
l10n_base.it_1715,Costa Serina,l10n_base.it_BG,24010
l10n_base.it_1716,Costa Valle Imagna,l10n_base.it_BG,24030
l10n_base.it_1717,Costa Volpino,l10n_base.it_BG,24062
l10n_base.it_1718,Covo,l10n_base.it_BG,24050
l10n_base.it_1719,Credaro,l10n_base.it_BG,24060
l10n_base.it_1720,Crespi D'Adda,l10n_base.it_BG,24042
l10n_base.it_1721,Crocette,l10n_base.it_BG,24030
l10n_base.it_1722,Curno,l10n_base.it_BG,24035
l10n_base.it_1723,Cusio,l10n_base.it_BG,24010
l10n_base.it_1724,Dalmine,l10n_base.it_BG,24044
l10n_base.it_1725,Desenzano Al Serio,l10n_base.it_BG,24021
l10n_base.it_1726,Dezzo,l10n_base.it_BG,24020
l10n_base.it_1727,Dossena,l10n_base.it_BG,24010
l10n_base.it_1728,Endine,l10n_base.it_BG,24060
l10n_base.it_1729,Endine Gaiano,l10n_base.it_BG,24060
l10n_base.it_1730,Entratico,l10n_base.it_BG,24060
l10n_base.it_1731,Fara Gera D'Adda,l10n_base.it_BG,24045
l10n_base.it_1732,Fara Olivana,l10n_base.it_BG,24058
l10n_base.it_1733,Fara Olivana Con Sola,l10n_base.it_BG,24058
l10n_base.it_1734,Filago,l10n_base.it_BG,24040
l10n_base.it_1735,Fino Del Monte,l10n_base.it_BG,24020
l10n_base.it_1736,Fiorano Al Serio,l10n_base.it_BG,24020
l10n_base.it_1737,Fiumenero,l10n_base.it_BG,24020
l10n_base.it_1738,Fonderia Di Lovere,l10n_base.it_BG,24063
l10n_base.it_1739,Fondra,l10n_base.it_BG,24010
l10n_base.it_1740,Fontanella,l10n_base.it_BG,24056
l10n_base.it_1741,Fonteno,l10n_base.it_BG,24060
l10n_base.it_1742,Foppolo,l10n_base.it_BG,24010
l10n_base.it_1743,Foresto Sparso,l10n_base.it_BG,24060
l10n_base.it_1744,Fornovo San Giovanni,l10n_base.it_BG,24040
l10n_base.it_1745,Frontale,l10n_base.it_BG,24037
l10n_base.it_1746,Fuipiano Valle Imagna,l10n_base.it_BG,24030
l10n_base.it_1747,Gandellino,l10n_base.it_BG,24020
l10n_base.it_1748,Gandino,l10n_base.it_BG,24024
l10n_base.it_1749,Gandosso,l10n_base.it_BG,24060
l10n_base.it_1750,Gavarno,l10n_base.it_BG,24020
l10n_base.it_1751,Gavarno Rinnovata,l10n_base.it_BG,24027
l10n_base.it_1752,Gaverina Terme,l10n_base.it_BG,24060
l10n_base.it_1753,Gazzaniga,l10n_base.it_BG,24025
l10n_base.it_1754,Geromina,l10n_base.it_BG,24047
l10n_base.it_1755,Gerosa,l10n_base.it_BG,24010
l10n_base.it_1756,Ghiaie,l10n_base.it_BG,24040
l10n_base.it_1757,Ghisalba,l10n_base.it_BG,24050
l10n_base.it_1758,Gorlago,l10n_base.it_BG,24060
l10n_base.it_1759,Gorle,l10n_base.it_BG,24020
l10n_base.it_1760,Gorno,l10n_base.it_BG,24020
l10n_base.it_1761,Grassobbio,l10n_base.it_BG,24050
l10n_base.it_1762,Grignano,l10n_base.it_BG,24041
l10n_base.it_1763,Gromlongo,l10n_base.it_BG,24030
l10n_base.it_1764,Gromo,l10n_base.it_BG,24020
l10n_base.it_1765,Grone,l10n_base.it_BG,24060
l10n_base.it_1766,Grumello Del Monte,l10n_base.it_BG,24064
l10n_base.it_1767,Grumello Del Piano,l10n_base.it_BG,24040
l10n_base.it_1768,Isola Di Fondra,l10n_base.it_BG,24010
l10n_base.it_1769,Isso,l10n_base.it_BG,24040
l10n_base.it_1770,Lallio,l10n_base.it_BG,24040
l10n_base.it_1771,Laxolo,l10n_base.it_BG,24012
l10n_base.it_1772,Leffe,l10n_base.it_BG,24026
l10n_base.it_1773,Lenna,l10n_base.it_BG,24010
l10n_base.it_1774,Levate,l10n_base.it_BG,24040
l10n_base.it_1775,Lizzola,l10n_base.it_BG,24020
l10n_base.it_1776,Locatello,l10n_base.it_BG,24030
l10n_base.it_1777,Longuelo,l10n_base.it_BG,24129
l10n_base.it_1778,Loreto,l10n_base.it_BG,24128
l10n_base.it_1779,Lovere,l10n_base.it_BG,24065
l10n_base.it_1780,Lurano,l10n_base.it_BG,24050
l10n_base.it_1781,Luzzana,l10n_base.it_BG,24069
l10n_base.it_1782,Madone,l10n_base.it_BG,24040
l10n_base.it_1783,Malpaga,l10n_base.it_BG,24050
l10n_base.it_1784,Malpensata,l10n_base.it_BG,24126
l10n_base.it_1785,Mapello,l10n_base.it_BG,24030
l10n_base.it_1786,Martinengo,l10n_base.it_BG,24057
l10n_base.it_1787,Masano,l10n_base.it_BG,24043
l10n_base.it_1788,Mazzoleni,l10n_base.it_BG,24038
l10n_base.it_1789,Medolago,l10n_base.it_BG,24030
l10n_base.it_1790,Mezzoldo,l10n_base.it_BG,24010
l10n_base.it_1791,Misano Di Gera D'Adda,l10n_base.it_BG,24040
l10n_base.it_1792,Moio De' Calvi,l10n_base.it_BG,24010
l10n_base.it_1793,Monasterolo,l10n_base.it_BG,24060
l10n_base.it_1794,Monasterolo Del Castello,l10n_base.it_BG,24060
l10n_base.it_1795,Montello,l10n_base.it_BG,24060
l10n_base.it_1796,Morengo,l10n_base.it_BG,24050
l10n_base.it_1797,Mornico Al Serio,l10n_base.it_BG,24050
l10n_base.it_1798,Mozzanica,l10n_base.it_BG,24050
l10n_base.it_1799,Mozzo,l10n_base.it_BG,24030
l10n_base.it_1800,Muggiasca,l10n_base.it_BG,24010
l10n_base.it_1801,Negrone,l10n_base.it_BG,24020
l10n_base.it_1802,Nembro,l10n_base.it_BG,24027
l10n_base.it_1803,Nese,l10n_base.it_BG,24022
l10n_base.it_1804,Olda,l10n_base.it_BG,24010
l10n_base.it_1805,Olmo Al Brembo,l10n_base.it_BG,24010
l10n_base.it_1806,Oltre Il Colle,l10n_base.it_BG,24013
l10n_base.it_1807,Oltressenda Alta,l10n_base.it_BG,24020
l10n_base.it_1808,Oneta,l10n_base.it_BG,24020
l10n_base.it_1809,Onore,l10n_base.it_BG,24020
l10n_base.it_1810,Orezzo,l10n_base.it_BG,24025
l10n_base.it_1811,Orio Al Serio,l10n_base.it_BG,24050
l10n_base.it_1812,Ornica,l10n_base.it_BG,24010
l10n_base.it_1813,Osio Sopra,l10n_base.it_BG,24040
l10n_base.it_1814,Osio Sotto,l10n_base.it_BG,24046
l10n_base.it_1815,Pagazzano,l10n_base.it_BG,24040
l10n_base.it_1816,Paladina,l10n_base.it_BG,24030
l10n_base.it_1817,Palazzago,l10n_base.it_BG,24030
l10n_base.it_1818,Palosco,l10n_base.it_BG,24050
l10n_base.it_1819,Parre,l10n_base.it_BG,24020
l10n_base.it_1820,Parre Ponte Selva,l10n_base.it_BG,24020
l10n_base.it_1821,Parzanica,l10n_base.it_BG,24060
l10n_base.it_1822,Pedrengo,l10n_base.it_BG,24066
l10n_base.it_1823,Peghera,l10n_base.it_BG,24010
l10n_base.it_1824,Peia,l10n_base.it_BG,24020
l10n_base.it_1825,Petosino,l10n_base.it_BG,24010
l10n_base.it_1826,Piangaiano,l10n_base.it_BG,24060
l10n_base.it_1827,Pianico,l10n_base.it_BG,24060
l10n_base.it_1828,Piario,l10n_base.it_BG,24020
l10n_base.it_1829,Piazza Brembana,l10n_base.it_BG,24014
l10n_base.it_1830,Piazza Caduti,l10n_base.it_BG,24039
l10n_base.it_1831,Piazzatorre,l10n_base.it_BG,24010
l10n_base.it_1832,Piazzolo,l10n_base.it_BG,24010
l10n_base.it_1833,Pognano,l10n_base.it_BG,24040
l10n_base.it_1834,Ponte Giurino,l10n_base.it_BG,24030
l10n_base.it_1835,Ponte Nossa,l10n_base.it_BG,24028
l10n_base.it_1836,Ponte San Pietro,l10n_base.it_BG,24036
l10n_base.it_1837,Ponte Selva,l10n_base.it_BG,24020
l10n_base.it_1838,Ponteranica,l10n_base.it_BG,24010
l10n_base.it_1839,Pontida,l10n_base.it_BG,24030
l10n_base.it_1840,Pontirolo Nuovo,l10n_base.it_BG,24040
l10n_base.it_1841,Poscante,l10n_base.it_BG,24019
l10n_base.it_1842,Pradalunga,l10n_base.it_BG,24020
l10n_base.it_1843,Predore,l10n_base.it_BG,24060
l10n_base.it_1844,Premolo,l10n_base.it_BG,24020
l10n_base.it_1845,Presezzo,l10n_base.it_BG,24030
l10n_base.it_1846,Pumenengo,l10n_base.it_BG,24050
l10n_base.it_1847,Ranica,l10n_base.it_BG,24020
l10n_base.it_1848,Ranzanico,l10n_base.it_BG,24060
l10n_base.it_1849,Redona,l10n_base.it_BG,24124
l10n_base.it_1850,Riva Di Solto,l10n_base.it_BG,24060
l10n_base.it_1851,Rogno,l10n_base.it_BG,24060
l10n_base.it_1852,Romano Di Lombardia,l10n_base.it_BG,24058
l10n_base.it_1853,Roncobello,l10n_base.it_BG,24010
l10n_base.it_1854,Roncola,l10n_base.it_BG,24030
l10n_base.it_1855,Rosciate,l10n_base.it_BG,24020
l10n_base.it_1856,Rota D'Imagna,l10n_base.it_BG,24037
l10n_base.it_1857,Rovetta,l10n_base.it_BG,24020
l10n_base.it_1858,Sabbio Bergamasco,l10n_base.it_BG,24044
l10n_base.it_1859,San Gervasio D'Adda,l10n_base.it_BG,24042
l10n_base.it_1860,San Giovanni Bianco,l10n_base.it_BG,24015
l10n_base.it_1861,San Gottardo,l10n_base.it_BG,24012
l10n_base.it_1862,San Lorenzo Di Rovetta,l10n_base.it_BG,24020
l10n_base.it_1863,San Paolo D'Argon,l10n_base.it_BG,24060
l10n_base.it_1864,San Pellegrino Terme,l10n_base.it_BG,24016
l10n_base.it_1865,Sant'Antonio,l10n_base.it_BG,24030
l10n_base.it_1866,Sant'Omobono Terme,l10n_base.it_BG,24038
l10n_base.it_1867,Santa Brigida,l10n_base.it_BG,24010
l10n_base.it_1868,Santa Croce,l10n_base.it_BG,24016
l10n_base.it_1869,Sarnico,l10n_base.it_BG,24067
l10n_base.it_1870,Scano Al Brembo,l10n_base.it_BG,24030
l10n_base.it_1871,Scanzo,l10n_base.it_BG,24020
l10n_base.it_1872,Scanzorosciate,l10n_base.it_BG,24020
